fileName,modelIsValidBPMN,modelTNT,modelTNCS,modelTNA,modelTNDO,modelTNG,modelTNEE,modelTNIE,modelTNSE,modelTNE,modelTNSF,modelNP,modelNL,modelCLA,modelCLP,modelPDOPin,modelPDOPout,modelPDOTOut,modelPLT,tapeGU,tapeALU,tapeRLU,tapeLUB,tapeAvgLUB,tapeDI,tapeDD,tapeAvgDI,tapeAvgDD,tapeMI,tapeMD,tapeAvgMI,tapeAvgMD,tapeExecutionTimeMs
00951.bpmn,false,3,0,1,0,0,1,0,0,1,3,0,0,0.3333333333333333,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.83888900000602
00952.bpmn,false,5,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.090940000023693
00953.bpmn,true,13,0,0,0,3,1,2,2,1,22,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,17.42732800001977
00954.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.256792000000132
00955.bpmn,false,10,0,0,0,5,1,0,0,1,19,1,6,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.49952100001974
00956.bpmn,false,10,0,0,0,5,1,0,0,1,19,1,6,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,18.514698999992106
00957.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.330283999996027
00958.bpmn,false,12,0,0,0,0,1,0,0,1,13,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.297663000004832
00959.bpmn,false,5,0,0,0,0,1,1,1,2,7,2,0,0,3.5,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.758614999998827
00960.bpmn,false,4,0,0,2,2,2,3,3,1,10,1,2,0,0,0.5,0.5,0.25,0,0,0,,,0,,,0,0,,,0,0,20.012894999992568
00961.bpmn,false,11,0,0,0,0,1,0,0,1,12,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.84330000000773
00962.bpmn,false,4,0,0,0,3,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.0931170000112616
00963.bpmn,false,8,0,0,0,4,1,1,1,6,16,3,3,0,2,0,0,0,0,140,46.666666666666664,"0.7928571428571428,0.11428571428571428,0.09285714285714286","0.4595238095238095,-0.21904761904761905,-0.24047619047619045",0,"0,0,0","0,0,0",0,0,"2,1,1","2,1,1",1.3333333333333333,1.3333333333333333,17.703496999980416
00964.bpmn,false,8,0,0,0,4,1,1,1,6,16,3,3,0,2,0,0,0,0,140,46.666666666666664,"0.7928571428571428,0.11428571428571428,0.09285714285714286","0.4595238095238095,-0.21904761904761905,-0.24047619047619045",0,"0,0,0","0,0,0",0,0,"2,1,1","2,1,1",1.3333333333333333,1.3333333333333333,33.48781299998518
00965.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.358882000000449
00966.bpmn,true,3,0,0,0,1,1,0,0,1,5,1,2,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.024463000008836
00967.bpmn,false,10,0,0,0,1,0,2,2,1,14,1,2,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.984527000022354
00968.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,38.04104300000472
00969.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.409221999987494
00970.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,43.404108000017004
00971.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.65993100000196
00972.bpmn,false,6,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.3543339999741875
00973.bpmn,false,12,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.288059999991674
00974.bpmn,false,9,0,0,0,4,3,0,0,1,18,1,2,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.131545000011101
00975.bpmn,false,8,0,1,0,2,2,0,0,2,16,1,2,0.0625,0,0,0,0,2,0,0,,,0,,,0,0,,,0,0,11.150426999985939
00976.bpmn,false,14,0,1,1,0,1,3,3,1,24,1,1,0.041666666666666664,0,0,1,0.07142857142857142,1,0,0,,,0,,,0,0,,,0,0,16.248781000002054
00977.bpmn,false,4,0,0,0,2,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.549694000015734
00978.bpmn,false,19,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.345086000015726
00979.bpmn,false,8,0,0,0,0,2,2,2,2,14,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.867587000015192
00980.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,21.008340000000317
00981.bpmn,false,9,0,0,0,2,0,1,1,1,8,2,1,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.889135000004899
00982.bpmn,false,10,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.506446999992477
00983.bpmn,false,10,0,3,0,0,0,0,0,0,12,1,3,0.25,0,0,0,0,1,0,0,,,0,,,0,0,,,0,0,11.38055999999051
00984.bpmn,false,14,0,0,13,1,1,0,0,4,9,1,4,0,0,0.23076923076923078,0.7692307692307693,0.7142857142857143,0,0,0,,,0,,,0,0,,,0,0,17.573065000004135
00985.bpmn,false,13,0,0,0,3,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,17.677178000012645
00986.bpmn,false,13,0,0,0,3,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.955592999991495
00987.bpmn,false,13,0,4,0,2,0,0,0,1,27,0,0,0.14814814814814814,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,15.403880999976536
00988.bpmn,false,4,0,1,0,0,1,0,0,1,6,0,0,0.16666666666666666,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.029913000005763
00989.bpmn,false,9,0,0,0,4,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,14.740768999996362
00990.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,22.369130000006407
00991.bpmn,false,9,0,0,0,4,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.51143400001456
00992.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,22.34459200000856
00993.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,15.86762799997814
00994.bpmn,false,10,0,4,13,0,0,0,0,0,0,0,4,0,0,0,1,1.3,1,0,0,,,0,,,0,0,,,0,0,13.043627999984892
00995.bpmn,false,3,0,0,0,3,4,0,0,1,10,1,4,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.653242000000319
00996.bpmn,false,14,0,0,0,1,2,0,0,1,13,3,4,0,2,0,0,0,0,119,39.666666666666664,"0.46218487394957986,0.24369747899159663,0.29411764705882354","0.12885154061624654,-0.08963585434173668,-0.039215686274509776",2.7755575615628914e-17,"0,0,0","0,0,0",0,0,"2,1,1","1,2,1",1.3333333333333333,1.3333333333333333,19.295224999979837
00997.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.721867000014754
00998.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,9.889713999989908
00999.bpmn,false,13,0,0,0,0,1,0,0,2,9,3,0,0,1.6666666666666667,0,0,0,0,107,35.666666666666664,"0.40186915887850466,0.5607476635514018,0.037383177570093455","0.06853582554517135,0.2274143302180685,-0.29595015576323985",0,"0,0,0","0,0,0",0,0,"1,1,0","1,1,0",0.6666666666666666,0.6666666666666666,12.439773000020068
01000.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,26.766686999995727
01001.bpmn,false,13,0,0,0,0,1,0,0,1,9,2,0,0,2.5,0,0,0,0,103,51.5,"0.4174757281553398,0.5825242718446602","-0.08252427184466021,0.08252427184466016",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,11.623343999992358
01002.bpmn,false,13,0,0,0,0,1,0,0,1,9,2,0,0,2.5,0,0,0,0,103,51.5,"0.4174757281553398,0.5825242718446602","-0.08252427184466021,0.08252427184466016",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,10.176122000004398
01003.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,43.02308400001493
01004.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,40.583287999994354
01005.bpmn,false,8,0,0,0,1,1,0,0,2,14,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,27.98410399997374
01006.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.365512999997009
01007.bpmn,false,5,0,0,0,1,1,0,0,1,7,1,2,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.436563000024762
01008.bpmn,false,9,0,0,1,2,2,3,3,3,18,2,3,0,3,0,1,0.1111111111111111,0,127,63.5,"0.5433070866141733,0.4566929133858268","0.04330708661417326,-0.04330708661417321",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.593880000000354
01009.bpmn,false,3,1,2,0,0,1,0,0,1,9,1,0,0.2222222222222222,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.446067000011681
01010.bpmn,true,4,0,0,3,1,1,0,0,1,6,0,0,0,0,0.6666666666666666,0.3333333333333333,0.25,0,0,0,,,0,,,0,0,,,0,0,6.113328999985242
01011.bpmn,false,6,0,0,0,0,2,2,2,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.401326000021072
01012.bpmn,false,17,0,0,4,1,2,1,1,2,21,2,3,0,2.5,0.25,0.75,0.17647058823529413,0,159,79.5,"0.710691823899371,0.2893081761006289","0.21069182389937102,-0.21069182389937108",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,26.01016800000798
01013.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.74431900001946
01014.bpmn,false,14,0,0,0,4,1,0,0,1,22,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,14.283113999990746
01015.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,21.35933199999272
01016.bpmn,true,7,0,0,3,1,1,0,0,1,10,1,3,0,0,0.6666666666666666,0.3333333333333333,0.14285714285714285,0,0,0,,,0,,,0,0,,,0,0,9.956482000008691
01017.bpmn,false,13,0,4,0,2,0,0,0,1,27,0,0,0.14814814814814814,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,15.610509999998612
01018.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.856761000002734
01019.bpmn,false,6,0,0,2,0,1,0,0,0,8,0,0,0,0,0.5,0.5,0.16666666666666666,0,0,0,,,0,,,0,0,,,0,0,6.920948999992106
01020.bpmn,false,32,0,0,1,1,1,0,0,1,40,1,9,0,0,0,1,0.03125,0,0,0,,,0,,,0,0,,,0,0,31.752282000001287
01021.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.331248000002233
01022.bpmn,false,15,0,0,0,0,1,0,0,1,17,1,5,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.271506000019144
01023.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,32.89282199999434
01024.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,11.194434000004549
01025.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,21.027980000013486
01026.bpmn,false,5,0,0,0,2,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,20.50396400000318
01027.bpmn,false,7,1,1,1,1,1,0,0,1,9,1,0,0.1111111111111111,0,0,1,0.14285714285714285,0,0,0,,,0,,,0,0,,,0,0,7.953513999993447
01028.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,26.013732999999775
01029.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,30.36999300000025
01030.bpmn,false,9,1,1,0,2,2,0,0,1,15,0,3,0.06666666666666667,0,0,0,0,3,0,0,,,0,,,0,0,,,0,0,11.32453899999382
01031.bpmn,false,9,1,1,0,2,2,0,0,1,15,0,3,0.06666666666666667,0,0,0,0,3,0,0,,,0,,,0,0,,,0,0,11.64017599998624
01032.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,34.673867000004975
01033.bpmn,false,9,0,0,1,2,1,0,0,1,14,1,0,0,0,0,1,0.1111111111111111,0,0,0,,,0,,,0,0,,,0,0,10.897173000004841
01034.bpmn,false,3,0,0,0,1,1,1,1,2,7,1,4,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.59004099998856
01035.bpmn,false,2,1,4,0,3,1,5,5,1,18,1,4,0.2222222222222222,0,0,0,0,1,0,0,,,0,,,0,0,,,0,0,16.232789000001503
01036.bpmn,false,4,0,1,10,1,1,2,2,1,8,2,1,0.125,0,0.2,0.8,2,1,0,0,,,0,,,0,0,,,0,0,10.774594999995315
01037.bpmn,false,10,0,0,0,6,1,0,0,1,22,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.886322000005748
01038.bpmn,false,9,0,0,0,5,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.969407999975374
01039.bpmn,false,6,0,0,2,0,0,1,1,2,3,3,3,0,0.3333333333333333,0,1,0.3333333333333333,0,46,15.333333333333334,"0.2391304347826087,0.5217391304347826,0.2391304347826087","-0.09420289855072461,0.18840579710144928,-0.09420289855072461",1.850371707708594e-17,"0,0,0","0,0,0",0,0,"0,0,1","0,1,0",0.3333333333333333,0.3333333333333333,7.2997120000072755
01040.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,38.79028700001072
01041.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,22.172693000000436
01042.bpmn,false,12,0,0,0,4,3,0,0,1,18,3,3,0,1.6666666666666667,0,0,0,0,132,44,"0.09848484848484848,0.6136363636363636,0.2878787878787879","-0.23484848484848483,0.28030303030303033,-0.045454545454545414",2.7755575615628914e-17,"0,0,0","0,0,0",0,0,"1,2,0","1,1,1",1,1,15.377624999993714
01043.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.229537999985041
01044.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.56444499999634
01045.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.018126000009943
01046.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.0850679999857675
01047.bpmn,false,19,0,0,0,7,3,3,3,3,35,3,0,0,2.6666666666666665,0,0,0,0,245,81.66666666666667,"0.35918367346938773,0.3142857142857143,0.32653061224489793","0.025850340136054417,-0.019047619047619035,-0.006802721088435382",0,"0,0,0","0,0,0",0,0,"1,2,1","1,2,1",1.3333333333333333,1.3333333333333333,26.81031199998688
01048.bpmn,false,4,0,0,0,1,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.625314000004437
01049.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.061249999998836
01050.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,33.10837000000174
01051.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,15.90166699999827
01052.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,20.880420000001322
01053.bpmn,false,12,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0.08333333333333333,0,0,0,,,0,,,0,0,,,0,0,11.186917000013636
01054.bpmn,false,18,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.355524999991758
01055.bpmn,true,5,0,1,7,1,1,0,0,1,9,1,1,0.1111111111111111,0,0.14285714285714285,0.8571428571428571,1.2,1,0,0,,,0,,,0,0,,,0,0,10.084921000001486
01056.bpmn,false,9,0,2,17,2,2,2,2,2,17,2,2,0.11764705882352941,0,0.17647058823529413,0.8235294117647058,1.5555555555555556,1,0,0,,,0,,,0,0,,,0,0,23.837988000013866
01057.bpmn,true,12,0,0,0,3,4,3,3,1,22,1,2,0,1,0,0,0,0,156,156,1,0,0,0,0,0,0,1,1,1,1,19.102396000002045
01058.bpmn,true,12,0,0,0,3,4,3,3,1,22,1,2,0,1,0,0,0,0,156,156,1,0,0,0,0,0,0,1,1,1,1,18.653167000011308
01059.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,22.394138000003295
01060.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,15.78733399999328
01061.bpmn,false,14,0,0,5,3,1,0,0,2,17,2,2,0,1.5,1,0,0,0,137,68.5,"0.3722627737226277,0.6277372262773723","-0.12773722627737227,0.12773722627737227",0,"0,0","0,0",0,0,"1,1","1,1",1,1,18.418839999998454
01062.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,21.119181999994908
01063.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.24840400001267
01064.bpmn,false,15,0,0,0,4,3,1,1,3,27,3,5,0,1,0,0,0,0,211,70.33333333333333,"0.6113744075829384,0.25118483412322273,0.13744075829383887","0.27804107424960506,-0.08214849921011058,-0.19589257503949445",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"2,1,0","1,1,1",1,1,20.91165599998203
01065.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.272492999996757
01066.bpmn,false,5,0,0,0,3,0,0,0,3,8,4,1,0,0.5,0,0,0,0,72,18,"0.1111111111111111,0.2777777777777778,0.5138888888888888,0.09722222222222222","-0.1388888888888889,0.02777777777777779,0.26388888888888884,-0.1527777777777778",-1.3877787807814457e-17,"0,0,0,0","0,0,0,0",0,0,"2,0,0,0","0,1,1,0",0.5,0.5,8.961791999987327
01067.bpmn,false,5,0,0,0,3,0,0,0,3,8,4,1,0,0.5,0,0,0,0,72,18,"0.1111111111111111,0.2777777777777778,0.5138888888888888,0.09722222222222222","-0.1388888888888889,0.02777777777777779,0.26388888888888884,-0.1527777777777778",-1.3877787807814457e-17,"0,0,0,0","0,0,0,0",0,0,"2,0,0,0","0,1,1,0",0.5,0.5,8.827147000003606
01068.bpmn,false,9,0,0,1,0,0,0,0,3,19,0,0,0,0,1,0,0,0,0,0,,,0,,,0,0,,,0,0,12.472049999982119
01069.bpmn,false,3,0,0,1,1,2,0,0,1,6,3,0,0,0.6666666666666666,0,1,0.3333333333333333,0,0,0,,,0,,,0,0,,,0,0,7.580384000000777
01070.bpmn,false,6,0,0,0,3,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.499232000001939
01071.bpmn,false,10,0,0,0,4,3,3,3,1,22,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,14.506873000005726
01072.bpmn,false,9,2,2,0,4,3,0,0,1,20,0,0,0.1,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,13.205431999987923
01073.bpmn,false,13,0,0,101,1,0,0,0,1,17,0,1,0,0,0.7623762376237624,0.2376237623762376,1.8461538461538463,0,0,0,,,0,,,0,0,,,0,0,38.11774099999457
